Stn_No,time,Lat,Long,Precip
54292,2014,4252,12930,2596
54292,2015,4252,12930,3514
54292,2016,4252,12930,4816
54293,1994,4257,12950,3285
54293,1995,4257,12950,4425
54293,1996,4257,12950,3099
54293,1997,4257,12950,2274
54293,1998,4257,12950,3586
54293,1999,4257,12950,2525
54293,2000,4257,12950,5337
54293,2001,4257,12950,3343
54293,2002,4257,12950,5093
54293,2003,4257,12950,2902
54293,2004,4257,12950,1777
54293,2005,4257,12950,3369
54293,2006,4257,12950,2337
54293,2007,4257,12950,2327
54293,2008,4257,12950,2623
54293,2009,4257,12950,3525
54293,2010,4257,12950,3239
54293,2011,4257,12950,2045
54293,2012,4257,12950,3293
54293,2013,4257,12950,3832
54293,2014,4257,12950,2275
54293,2015,4257,12950,3779
54293,2016,4257,12950,4774
54301,1994,4140,11542,3501
54301,1995,4140,11542,3480
54301,1996,4140,11542,3093
54301,1997,4140,11540,1774
54301,1998,4140,11540,3115
54301,1999,4140,11540,1939
54301,2000,4140,11540,1833
54301,2001,4140,11540,2304
54301,2002,4140,11540,1445
54301,2003,4140,11540,1671
54301,2004,4140,11540,2148
54301,2005,4140,11540,3098
54301,2006,4140,11540,2166
54301,2007,4140,11540,1575
54301,2008,4140,11540,4107
54301,2009,4140,11540,957
54301,2010,4140,11540,2801
54301,2011,4140,11540,1890
54301,2012,4140,11540,2614
54301,2013,4140,11540,3367
54301,2014,4140,11540,2446
54301,2015,4140,11540,2008
54301,2016,4140,11539,2617
54304,1994,4058,11517,4168
54304,1995,4058,11517,4488
54304,1996,4058,11517,3542
54304,1997,4058,11517,1961
54304,1998,4058,11517,3486
54304,1999,4058,11517,2008
54304,2000,4058,11517,1893
54304,2001,4058,11517,2053
54304,2002,4058,11517,1720
54304,2003,4058,11517,1999
54304,2004,4058,11517,2752
54304,2005,4058,11517,2966
54304,2006,4058,11517,2292
54304,2007,4058,11517,2108
54304,2008,4058,11517,3788
54304,2009,4058,11517,1581
54304,2010,4058,11517,1958
54304,2011,4058,11517,2596
54304,2012,4058,11517,2341
54304,2013,4057,11516,3318
54304,2014,4057,11516,3697
54304,2015,4057,11516,2507
54304,2016,4057,11516,3129
54305,1994,4153,11516,2314
54305,1995,4153,11516,3297
54305,1996,4153,11516,2215
54305,1997,4153,11516,1912
54305,1998,4153,11516,3076
54305,1999,4153,11516,2585
54305,2000,4153,11516,2030
54305,2001,4153,11516,1484
54305,2002,4153,11516,1846
54305,2003,4153,11516,2018
54305,2004,4153,11516,2646
54305,2005,4153,11516,1880
54305,2006,4153,11516,2722
54305,2007,4153,11516,2022
54305,2008,4153,11516,2991
54305,2009,4153,11516,1148
54305,2010,4153,11516,1592
54305,2011,4153,11516,1393
54305,2012,4153,11516,2668
54305,2013,4153,11516,3580
54305,2014,4153,11516,1750
54305,2015,4153,11516,2385
54305,2016,4153,11516,3111
54308,1994,4113,11638,4172
54308,1995,4113,11638,3346
54308,1996,4113,11638,4335
54308,1997,4113,11638,2188
54308,1998,4113,11638,5321
54308,1999,4113,11638,1666
54308,2000,4113,11638,2027
54308,2001,4113,11638,3377
54308,2002,4113,11638,1649
54308,2003,4113,11638,1873
54308,2004,4113,11638,2857
54308,2005,4113,11638,2519
54308,2006,4113,11638,3622
54308,2007,4113,11638,2187
54308,2008,4113,11638,3203
54308,2009,4112,11638,1804
54308,2010,4112,11638,2508
54308,2011,4112,11638,3314
54308,2012,4112,11638,1484
54308,2013,4112,11638,3210
54308,2014,4112,11638,2882
54308,2015,4112,11638,3068
54308,2016,4112,11638,3964
54311,1994,4156,11745,4564
54311,1995,4156,11745,2856
54311,1996,4156,11745,3106
54311,1997,4156,11745,2119
54311,1998,4156,11745,3810
54311,1999,4156,11745,2634
54311,2000,4156,11745,2452
54311,2001,4156,11745,3061
54311,2002,4156,11745,2394
54311,2003,4156,11745,2651
54311,2004,4156,11745,2571
54311,2005,4156,11745,3226
54311,2006,4156,11745,2440
54311,2007,4156,11745,2094
54311,2008,4156,11745,2719
54311,2009,4156,11745,503
54311,2009,4158,11746,1891
54311,2010,4158,11746,2117
54311,2011,4158,11746,3350
54311,2012,4158,11746,3106
54311,2013,4158,11746,3145
54311,2014,4158,11746,2316
54311,2015,4158,11746,3688
54311,2016,4158,11746,3233
54313,1994,4156,11842,3870
54313,1995,4156,11842,3429
54313,1996,4156,11842,2754
54313,1997,4156,11842,3396
54313,1998,4156,11842,3427
54313,1999,4156,11842,2000
54313,2000,4156,11842,2667
54313,2001,4156,11842,2446
54313,2002,4156,11842,3331
54313,2003,4156,11842,3103
54313,2004,4156,11842,2301
54313,2005,4156,11842,4374
54313,2006,4156,11842,2581
54313,2007,4156,11842,1844
54313,2008,4156,11842,2416
54313,2009,4156,11842,1824
54313,2010,4156,11842,2511
54313,2011,4156,11842,2734
54313,2012,4156,11842,2712
54313,2013,4156,11842,2816
54313,2014,4156,11842,2195
54313,2015,4156,11842,2769
54313,2016,4156,11842,2777
54316,1994,4131,11845,4993
54316,1995,4131,11845,3371
54316,1996,4131,11845,2162
54316,1997,4131,11845,3270
54316,1998,4131,11845,5098
54316,1999,4131,11845,2213
54316,2000,4131,11845,1495
54316,2001,4131,11845,3817
54316,2002,4131,11845,3553
54316,2003,4131,11845,2512
54316,2004,4131,11845,2556
54316,2005,4131,11845,4452
54316,2006,4131,11845,4047
54316,2007,4131,11845,2910
54316,2008,4131,11845,1924
54316,2009,4131,11845,2287
54316,2010,4131,11845,3606
54316,2011,4131,11845,2746
54316,2012,4131,11845,2489
54316,2013,4131,11845,3229
54316,2014,4131,11845,1644
54316,2015,4131,11845,2369
54316,2016,4131,11845,4281
54318,1994,4119,11744,5643
54318,1995,4119,11744,2887
54318,1996,4119,11744,3542
54318,1997,4119,11744,3625
54318,1998,4119,11744,3865
54318,1999,4119,11744,1805
54318,2000,4119,11744,1963
54318,2001,4119,11744,4119
54318,2002,4119,11744,2057
54318,2003,4119,11744,1873
54318,2004,4119,11744,3121
54318,2005,4119,11744,3491
54318,2006,4119,11744,2282
54318,2007,4119,11744,3172
54318,2008,4119,11744,3621
54318,2009,4119,11744,1874
54318,2010,4119,11744,2759
54318,2011,4119,11744,3469
54318,2012,4119,11744,3049
54318,2013,4119,11744,2900
54318,2014,4119,11744,3395
54318,2015,4119,11744,2882
54318,2016,4119,11744,3121
54319,1994,4100,11840,3878
54319,1995,4100,11840,5184
54319,1996,4100,11840,3504
54319,1997,4100,11840,3090
54319,1998,4100,11840,3628
54319,1999,4100,11840,1570
54319,2000,4100,11840,1833
54319,2001,4100,11840,4071
54319,2002,4100,11840,2760
54319,2003,4100,11840,3376
54319,2004,4100,11840,2817
54319,2005,4100,11840,4827
54319,2006,4100,11840,2638
54319,2007,4100,11840,3239
54319,2008,4100,11840,2640
54319,2009,4100,11840,2290
54319,2010,4100,11840,2285
54319,2011,4100,11840,3980
54319,2012,4100,11840,4067
54319,2013,4100,11840,3156
54319,2014,4100,11840,2081
54319,2015,4100,11840,2698
54319,2016,4100,11840,3513
54320,1994,4136,11921,4866
54320,1995,4136,11921,3233
54320,1996,4136,11921,3488
54320,1997,4136,11921,1867
54320,1998,4136,11921,1937
54320,1999,4136,11921,1708
54320,2000,4136,11921,2911
54320,2001,4136,11921,3723
54320,2002,4136,11921,3888
54320,2003,4136,11921,3093
54320,2004,4136,11921,1667
54320,2005,4136,11921,4106
54320,2006,4136,11921,3115
54320,2007,4136,11921,2089
54320,2008,4136,11921,1432
54320,2009,4136,11921,2289
54320,2010,4136,11918,2142
54320,2011,4136,11918,2497
54320,2012,4136,11918,2911
54320,2013,4136,11918,1963
54320,2014,4136,11918,2077
54320,2015,4136,11918,2007
54320,2016,4136,11918,3073
54321,1994,4152,11938,5334
54321,1995,4152,11938,2191
54321,1996,4152,11938,2555
54321,1997,4152,11938,2138
54321,1998,4152,11938,2475
54321,1999,4152,11938,2378
54321,2000,4152,11938,1963
54321,2001,4152,11938,2367
54321,2002,4152,11938,3409
54321,2003,4152,11938,1805
54321,2004,4152,11938,2941
54321,2005,4152,11938,3033
54321,2006,4152,11938,3217
54321,2007,4152,11938,3849
54321,2008,4152,11938,1988
54321,2009,4152,11938,1401
54321,2010,4152,11938,2589
54321,2011,4152,11938,2556
54321,2012,4152,11938,2975
54321,2013,4152,11938,2695
54321,2014,4152,11938,2451
54321,2015,4152,11938,2839
54321,2016,4152,11938,2430
54321,2016,4154,11943,631
54323,1994,4149,12045,5988
54323,1995,4149,12045,3842
54323,1996,4149,12045,3482
54323,1997,4149,12045,2020
54323,1998,4149,12045,3497
54323,1999,4149,12045,2635
54323,2000,4149,12045,3534
54323,2001,4149,12045,3433
54323,2002,4149,12045,3535
54323,2003,4149,12045,2445
54323,2004,4149,12045,2440
54323,2005,4149,12045,3355
54323,2006,4149,12045,3157
54323,2007,4149,12045,2869
54323,2008,4149,12047,2410
54323,2009,4149,12047,1966
54323,2010,4149,12047,2685
54323,2011,4149,12047,3458
54323,2012,4149,12047,3379
54323,2013,4149,12047,2656
54323,2014,4149,12047,2122
54323,2015,4149,12047,2595
54323,2016,4149,12047,4134
54324,1994,4133,12027,5430
54324,1995,4133,12027,4155
54324,1996,4133,12027,5054
54324,1997,4133,12027,2773
54324,1998,4133,12027,4336
54324,1999,4133,12027,2254
54324,2000,4133,12027,2438
54324,2001,4133,12027,3163
54324,2002,4133,12027,3113
54324,2003,4133,12027,4101
54324,2004,4133,12027,2138
54324,2005,4133,12026,3070
54324,2006,4133,12026,2629
54324,2007,4133,12026,2607
54324,2008,4133,12026,2437
54324,2009,4133,12026,1770
54324,2010,4133,12026,3100
54324,2011,4133,12026,3527
54324,2012,4133,12026,3769
54324,2013,4133,12026,2136
54324,2014,4133,12026,2313
54324,2015,4133,12026,1956
54324,2016,4133,12026,3581
54325,1994,4111,12021,7185
54325,1995,4111,12021,4813
54325,1996,4111,12021,3214
54325,1997,4111,12021,3991
54325,1998,4111,12021,5830
54325,1999,4111,12021,3349
54325,2000,4111,12021,2092
54325,2001,4111,12021,3534
54325,2002,4111,12021,3326
54325,2003,4111,12021,4333
54325,2004,4111,12021,3670
54325,2005,4111,12021,4212
54325,2006,4111,12021,3635
54325,2007,4111,12021,3639
54325,2008,4111,12021,2422
54325,2009,4111,12021,1899
54325,2010,4111,12021,4324
54325,2011,4111,12021,4653
54325,2012,4111,12021,5161
54325,2013,4111,12021,3311
54325,2014,4111,12021,2069
54325,2015,4111,12021,2118
54325,2016,4111,12021,4634
54326,1994,4123,11942,4719
54326,1995,4123,11942,3885
54326,1996,4123,11942,4273
54326,1997,4123,11942,2517
54326,1998,4123,11942,2871
54326,1999,4123,11942,2395
54326,2000,4123,11942,1747
54326,2001,4123,11942,3994
54326,2002,4123,11942,3653
54326,2003,4123,11942,2551
54326,2004,4123,11942,2717
54326,2005,4123,11942,3998
54326,2006,4123,11942,2216
54326,2007,4123,11942,3218
54326,2008,4123,11942,2300
54326,2009,4123,11942,1828
54326,2010,4123,11942,2370
54326,2011,4123,11942,3513
54326,2012,4123,11942,3756
54326,2013,4123,11942,2306
54326,2014,4125,11938,2631
54326,2015,4125,11937,1681
54326,2015,4125,11938,2560
54326,2016,4125,11937,3337
54327,1994,4114,11921,4790
54327,1995,4114,11921,5044
54327,1996,4114,11921,3811
54327,1997,4114,11921,2196
54327,1998,4114,11921,2918
54327,1999,4114,11921,1670
54327,2000,4114,11921,2206
54327,2001,4114,11921,4379
54327,2002,4114,11921,3029
54327,2003,4114,11921,2291
54327,2004,4114,11921,2315
54327,2005,4114,11921,4586
54327,2006,4114,11921,2690
54327,2007,4114,11921,2542
54327,2008,4114,11921,1945
54327,2009,4114,11921,2788
54327,2010,4114,11921,2884
54327,2011,4114,11921,3069
54327,2012,4114,11921,3348
54327,2013,4114,11921,3121
54327,2014,4114,11921,1318
54327,2015,4114,11921,2582
54327,2016,4114,11921,2282
54327,2016,4114,11923,652
54328,1994,4105,11943,5578
54328,1995,4105,11943,4977
54328,1996,4105,11943,3861
54328,1997,4105,11943,3016
54328,1998,4105,11943,4166
54328,1999,4105,11943,2230
54328,2000,4105,11943,2142
54328,2001,4105,11943,3263
54328,2002,4105,11943,3005
54328,2003,4105,11943,2682
54328,2004,4105,11943,3281
54328,2005,4105,11943,4589
54328,2006,4105,11943,2578
54328,2007,4105,11943,2901
54328,2008,4105,11943,2134
54328,2009,4105,11943,2175
54328,2010,4105,11943,3408
54328,2011,4105,11943,4520
54328,2012,4105,11943,4970
54328,2013,4105,11943,3475
54328,2014,4105,11943,2059
54328,2015,4105,11943,2788
54328,2016,4105,11943,3395
54328,2016,4107,11945,723
54330,2004,4110,12122,4827
54330,2005,4110,12122,4676
54330,2006,4110,12122,3753
54330,2007,4110,12122,3729
54330,2008,4110,12122,4906
54330,2009,4110,12122,1721
54330,2010,4110,12122,5682
54330,2011,4110,12122,5209
54330,2012,4110,12122,6526
54330,2013,4108,12120,2969
54330,2014,4108,12120,1532
54330,2015,4108,12120,1439
54330,2016,4108,12120,4707
54331,1994,4135,12146,8615
54331,1995,4135,12146,5168
54331,1996,4135,12146,2785
54331,1997,4135,12146,3874
54331,1998,4135,12146,5706
54331,1999,4135,12146,2492
54331,2000,4135,12146,2660
54331,2001,4135,12146,3971
54331,2002,4135,12146,3952
54331,2003,4135,12146,4170
54331,2004,4135,12146,4011
54331,2005,4135,12146,4100
54331,2006,4135,12146,3257
54331,2007,4135,12146,3471
54331,2008,4135,12146,5378
54331,2009,4135,12146,2958
54331,2010,4135,12146,4755
54331,2011,4135,12146,4935
54331,2012,4135,12146,4627
54331,2013,4135,12146,4112
54331,2014,4136,12145,2097
54331,2015,4136,12145,972
54331,2015,4136,12146,875
54331,2016,4136,12146,4748
54332,1994,4131,12243,6430
54332,1995,4131,12243,5711
54332,1996,4131,12243,4066
54332,1997,4131,12243,3882
54332,1998,4131,12243,5483
54332,1999,4131,12243,3870
54332,2000,4131,12243,2598
54332,2001,4131,12243,4008
54332,2002,4131,12243,3208
54332,2003,4131,12243,3476
54332,2004,4131,12243,4681
54332,2005,4131,12243,3798
54332,2006,4131,12243,3149
54332,2007,4131,12243,2945
54332,2008,4131,12243,3677
54332,2009,4131,12243,2197
54332,2010,4131,12243,6040
54332,2011,4131,12243,5037
54332,2012,4131,12243,5078
54332,2013,4131,12243,3195
54332,2014,4131,12243,2060
54332,2015,4131,12243,2709
54332,2016,4131,12242,4644
54333,1994,4159,12250,7531
54333,1995,4159,12250,4840
54333,1996,4159,12250,3522
54333,1997,4159,12250,5216
54333,1998,4159,12250,5418
54333,1999,4159,12250,2628
54333,2000,4159,12250,2308
54333,2001,4159,12250,2537
54333,2002,4159,12250,2525
54333,2003,4159,12250,3647
54333,2004,4159,12250,3308
54333,2005,4159,12250,3467
54333,2006,4159,12250,1640
54333,2007,4159,12250,2354
54333,2008,4158,12251,3276
54333,2009,4158,12251,3667
54333,2010,4158,12251,6828
54333,2011,4158,12251,4881
54333,2012,4158,12251,4286
54333,2013,4158,12251,3532
54333,2014,4158,12251,2596
54333,2015,4158,12251,2287
54333,2016,4158,12251,4851
54334,1994,4131,12114,7619
54334,1995,4131,12114,4362
54334,1996,4131,12114,3566
54334,1997,4131,12114,3916
54334,1998,4131,12114,6259
54334,1999,4131,12114,1960
54334,2000,4131,12114,2197
54334,2001,4131,12114,4546
54334,2002,4131,12114,4235
54334,2003,4131,12114,3292
54334,2004,4131,12114,3384
54334,2005,4131,12114,4549
54334,2006,4131,12114,3116
54334,2007,4131,12114,3024
54334,2008,4131,12114,4737
54334,2009,4131,12114,1316
54334,2010,4131,12114,3712
54334,2011,4131,12114,3026
54334,2012,4131,12114,4705
54334,2013,4131,12115,3036
54334,2014,4131,12115,1933
54334,2015,4131,12115,2371
54334,2016,4131,12115,3525
54335,1994,4141,12205,8000
54335,1995,4141,12205,5360
54335,1996,4141,12205,2208
54335,1997,4141,12205,4123
54335,1998,4141,12205,5172
54335,1999,4141,12205,1632
54335,2000,4141,12205,1955
54335,2001,4141,12205,3447
54335,2002,4141,12205,3497
54335,2003,4141,12205,4642
54335,2004,4141,12205,4715
54335,2005,4141,12205,3095
54335,2006,4141,12205,2353
54335,2007,4141,12205,1976
54335,2008,4141,12205,4022
54335,2009,4141,12205,2824
54335,2010,4141,12205,5697
54335,2011,4141,12205,3399
54335,2012,4141,12205,4421
54335,2013,4141,12205,6378
54335,2014,4141,12205,1820
54335,2015,4141,12205,1575
54335,2016,4141,12205,4827
54336,1994,4123,12226,5184
54336,1995,4123,12226,4713
54336,1996,4123,12226,4953
54336,1997,4123,12226,5084
54336,1998,4123,12226,4823
54336,1999,4123,12226,3807
54336,2000,4123,12226,2169
54336,2001,4123,12226,2868
54336,2002,4123,12226,2758
54336,2003,4123,12226,3004
54336,2004,4123,12226,3729
54336,2005,4123,12226,2435
54336,2006,4123,12226,3780
54336,2007,4123,12226,2978
54336,2008,4125,12225,3571
54336,2009,4125,12225,1846
54336,2010,4125,12225,6488
54336,2011,4125,12225,5550
54336,2012,4125,12225,4970
54336,2013,4125,12225,2879
54336,2014,4125,12225,2545
54336,2015,4125,12225,752
54336,2015,4125,12226,1825
54336,2016,4125,12226,5133
54337,1994,4108,12107,5388
54337,1995,4108,12107,4664
54337,1996,4108,12107,4439
54337,1997,4108,12107,3613
54337,1998,4108,12107,6547
54337,1999,4108,12107,2707
54337,2000,4108,12107,3007
54337,2001,4108,12107,2914
54337,2002,4108,12107,3177
54337,2003,4108,12107,2539
54337,2004,4108,12107,5403
54337,2005,4108,12107,4622
54337,2006,4108,12107,3596
54337,2007,4108,12107,3486
54337,2008,4108,12107,4557
54337,2009,4108,12107,2675
54337,2010,4108,12107,4525
54337,2011,4108,12107,3375
54337,2012,4108,12107,6293
54337,2013,4108,12107,3392
54337,2014,4108,12107,1904
54337,2015,4108,12107,2285
54337,2016,4108,12107,4416
54338,1994,4111,12201,5316
54338,1995,4111,12201,4287
54338,1996,4111,12201,5687
54338,1997,4111,12201,4081
54338,1998,4111,12201,4132
54338,1999,4111,12201,3648
54338,2000,4117,12157,2793
54338,2001,4117,12157,3300
54338,2002,4117,12157,3070
54338,2003,4117,12157,2533
54338,2004,4117,12157,3694
54338,2005,4117,12157,4289
54338,2006,4117,12157,3568
54338,2007,4117,12157,3173
54338,2008,4117,12157,3897
54338,2009,4117,12157,2490
54338,2010,4117,12157,5539
54338,2011,4117,12157,4543
54338,2012,4117,12157,4948
54338,2013,4117,12157,2956
54338,2014,4117,12157,1999
54338,2015,4117,12157,2635
54338,2016,4116,12202,4984
54339,1994,4105,12300,6948
54339,1995,4105,12300,5695
54339,1996,4105,12300,5845
54339,1997,4105,12300,2923
54339,1998,4105,12300,3670
54339,1999,4105,12300,3997
54339,2000,4105,12300,2006
54339,2001,4105,12300,6115
54339,2002,4105,12300,3696
54339,2003,4105,12300,3814
54339,2004,4105,12300,3967
54339,2005,4105,12300,4454
54339,2006,4105,12300,4781
54339,2007,4105,12300,3486
54339,2008,4105,12300,3767
54339,2009,4105,12300,2977
54339,2010,4105,12300,6212
54339,2011,4105,12300,5652
54339,2012,4105,12300,5733
54339,2013,4105,12300,3588
54339,2014,4105,12300,2075
54339,2015,4105,12300,2938
54339,2016,4105,12300,5135
54340,2003,4140,12319,3481
54340,2004,4140,12319,4536
54340,2005,4140,12319,4116
54340,2006,4140,12319,2873
54340,2007,4140,12319,3628
54340,2008,4140,12319,3931
54340,2009,4140,12319,2962
54340,2010,4140,12319,5952
54340,2011,4140,12319,2804
54340,2012,4140,12319,4706
54340,2013,4140,12319,3577
54340,2014,4140,12319,1326
54340,2015,4140,12319,1925
54340,2016,4140,12319,5049
54342,1994,4144,12327,6472
54342,1995,4144,12327,6224
54342,1996,4144,12327,4831
54342,1997,4144,12327,4085
54342,1998,4144,12327,5982
54342,1999,4144,12327,3489
54342,2000,4144,12327,2350
54342,2001,4144,12327,4484
54342,2002,4144,12327,4942
54342,2003,4144,12327,3599
54342,2004,4144,12327,5178
54342,2005,4144,12327,5036
54342,2006,4144,12331,3137
54342,2007,4144,12331,4255
54342,2008,4144,12331,4185
54342,2009,4144,12331,2944
54342,2010,4144,12331,5415
54342,2011,4144,12331,3078
